"LUCAS_ID","CONTAINER_ID","Longitude","Latitude","Country","LC_Survey_Code","LC_1","LC_2","LC_3","LC_4","LC_5","Elevation","AnnualPrecip","AnnualTemp","MonthlyPrecipSum","MonthlyMeanTemp","MUB.Xyl","MUB.Cel","MUB.Nag","MUB.Pho","Basal_respiration","Cmic","qO2","water.content","WSA","clay","silt","sand","pH","carbon","funcMaxed","meanFunction","z.MonthlyMeanTemp","z.Basal_respiration","z.clay","z.funcMaxed","z.Elevation","z.MUB.Xyl","z.Cmic","z.silt","z.meanFunction","z.AnnualPrecip","z.MUB.Cel","z.sand","z.Latitude","z.AnnualTemp","z.MUB.Nag","z.water.content","z.pH","z.MonthlyPrecipSum","z.MUB.Pho","z.WSA","z.carbon","z.pca.text"
34503420,859,3450000,3420000,"UK","E20","Grassland without tree/shrub cover","Grassland without tree/shrub cover","Grassland","Grassland",0,138,844,94,112.9000017,11.9286664,56.96,40.71,160.8,606.59,2.938892062,439.9068469,0.006680715,25.42589438,78.78787879,21,38,42,4.74,119.8,1,0.275402305863749,-1.15584385673043,1.84874266207905,-0.130783771067824,0.555662845744016,-0.61822962197229,-0.126964381386238,0.4589070064321,-0.0705192702468073,0.680997147182261,0.651354170360242,-0.359526190451586,0.22029017510232,1.13711214330969,-0.462818026920904,0.409754977069327,1.47752067167766,-1.58987414907476,2.21876631398104,0.378282683883006,0.794491548121096,2.34711991233117,0.283256424232108
34562164,441,3456000,2164000,"SPAIN","B13","Barley","Cereals","Cropland","Cropland",1,379,458,143,15.00000022,24.89833278,29.82,36.8,77.02,152.67,0.155198205,137.609075,0.00112782,12.03947368,61.53846154,39,57,3,7.82,20.6,1,0.144106522124263,1.37864121196528,-0.765139865782544,1.14150106980557,0.555662845744016,0.110971846010203,-0.49916722927428,-0.920437459204573,0.891189803505854,-0.639127888926807,-1.01338720289094,-0.454971321363769,-1.30820759880543,-0.82586997096401,1.00710362146746,-0.494881446129744,-0.0617341177230536,1.00827396789305,-0.805157531554167,-0.708613462052983,0.0196007492635517,-0.141582229474602,-1.90757167277061
34762834,735,3476000,2834000,"FRANCE","B55","Temporary grasslands","Fodder crops","Cropland","Cropland",1,70,789,116,42.10000063,18.66633292,81.22,34.87,70.14,551.97,0.526077508,334.5151515,0.001572657,7.31789191,77.77777778,26,63,11,4.65,21.5,1,0.210760712245808,0.160806448101158,-0.416885000176759,0.222628684730341,0.555662845744016,-0.82397941376818,0.205741627816559,-0.0219812609883586,1.19488740574354,0.0310525436422744,0.414150088679374,-0.502083623834489,-0.99466959390128,0.221262207828487,0.197146794804484,-0.569170042353301,-0.604651266070229,-1.66579406158356,0.0319041253913049,0.247496934211206,0.749115059905779,-0.119003278591283,-1.43691375251883
34862944,405,3486000,2944000,"FRANCE","E20","Grassland without tree/shrub cover","Grassland without tree/shrub cover","Grassland","Grassland",0,59,887,114,10.50000016,17.80033294,42.65,38.31,245.73,554.36,1.146197754,668.0448045,0.00171575,9.468244707,100,24,56,20,6.24,42.7,1,0.308780180578006,-0.00842412071172896,0.165406573344012,0.0812637024110751,0.555662845744016,-0.857262468323397,-0.323214298603551,1.49987011786817,0.84057353646624,1.01659793197084,0.836804634219829,-0.4181114370473,-0.641939338384106,0.39317943121233,0.137149992829448,1.32680882550926,-0.35739018591581,-0.324542273928101,-0.944153009395133,0.253219708684212,1.74739780064275,0.412856453326885,-0.926877760297134
34882068,782,3488000,2068000,"SPAIN","B75","Other fruit trees and berries","Permanent crops: fruit trees","Cropland","Cropland",1,279,467,156,21.70000032,25.13799944,16.02,6.02,19.58,32.98,0.226004084,127.7488087,0.001769129,2.634631317,13.51351351,22,34,44,8.44,27.8,0,0.044910985764601,1.42547599964886,-0.698653298115422,-0.0601012799081911,-0.96524937636976,-0.191601377219047,-0.688422914641081,-0.965428540895734,-0.272984338405262,-1.63649815695069,-0.974571989524978,-1.20632710895379,0.298674676328359,-0.975906820462636,1.39708283430519,-1.11510484250781,-1.14316200462687,1.53127780962033,-0.59820870866148,-0.99520713430157,-2.13781070439345,0.0390493775919461,0.419511509565058
28721676,434,2872000,1676000,"SPAIN","B31","Sunflower","Non-permanent industrial crops","Cropland","Cropland",1,31,584,186,0,23.23033281,76.21,39.36,87.61,102.85,0,387.4702002,0,6.600660066,27.5,46,41,13,7.75,14.2,0,0.125717921003783,1.05268671979199,-0.910870645546585,1.636278507923,-0.96524937636976,-0.941982970827588,0.137033585520351,0.219645572358029,0.081329530872034,-0.824017700516914,-0.469974215767496,-0.392480391661675,-0.916285092675241,-1.58855728924869,2.29703486393072,-0.380533156303077,-0.687123091491621,0.949225147052868,-1.26847579164181,-0.827905773452637,-1.50949964133732,-0.3021436579782,-1.40764023854077
34902982,602,3490000,2982000,"FRANCE","E20","Grassland without tree/shrub cover","Grassland without tree/shrub cover","Grassland","Grassland",0,8,806,116,52.10000078,18.57566625,88.19,45.83,226.66,870.77,1.846496107,298.793845,0.006179833,10.54726368,67.64705882,16,32,53,5.75,27.3,1,0.254931154024664,0.143088696957018,0.822985216409916,-0.48419622686599,0.555662845744016,-1.01157481217031,0.301329463106893,-0.18497282429497,-0.37421687248449,0.475168145739324,0.487467713926188,-0.234544331047398,0.651404931845533,0.452569017472203,0.197146794804484,1.12089552173262,-0.233317802470959,-0.737884019809343,0.340782965552694,1.01085279278627,0.294015574854151,0.0265055159901025,0.917142225261972
34982150,682,3498000,2150000,"SPAIN","B13","Barley","Cereals","Cropland","Cropland",1,311,469,147,18.20000027,26.88366607,15.1,23.94,38.78,93.25,0.227475163,108.4108713,0.002098269,2.861896839,57.14285714,10,26,64,7.95,14.7,0,0.119383404719124,1.76660782825765,-0.69727195810724,-0.908291173823788,-0.96524937636976,-0.0947779457856867,-0.701039960332201,-1.05366497334401,-0.677914474722172,-0.887708653119104,-0.965946386554765,-0.768890601039133,1.08251968858875,-0.847750344849226,1.12709722541753,-0.907787829790911,-1.11702958648135,1.11793606373909,-0.706316302640747,-0.85089264999693,-0.177861771099433,-0.289599796376356,1.58399336691012
35042146,575,3504000,2146000,"SPAIN","E30","Spontaneously re-vegetated surfaces","Spontaneously re-vegetated surfaces","Grassland","Grassland",0,306,496,147,18.30000027,26.98833273,81.68,101.91,197.67,274.82,0.97808875,654.4942,0.001494419,10.26107072,87.5,27,37,35,8.04,17.7,1,0.308501516397387,1.78706140656783,0.00755258116493803,0.293311175889974,0.555662845744016,-0.109906606947149,0.212050150662119,1.43804051454152,-0.121135537286421,1.01379607839242,-0.849500746456884,1.1343975977391,-0.0540555791888152,-0.854001880245002,1.12709722541753,0.807868428052256,-0.266226067812775,1.19385597624789,-0.703227514285465,-0.416129402689921,1.18586375892205,-0.214336626765295,-0.0740071933131548
35062950,409,3506000,2950000,"FRANCE","E20","Grassland without tree/shrub cover","Grassland without tree/shrub cover","Grassland","Grassland",0,72,872,113,6.7000001,17.9699996,117.37,79.47,151.12,807.1,0.981641659,517.0370109,0.001898591,7.404380517,70.27027027,18,60,22,5.79,33.2,1,0.274146520248856,0.0247315213708296,0.0108887550530361,-0.342831244546723,0.555662845744016,-0.817927949303595,0.701509238396984,0.810841670648687,1.0430386046247,0.668370739974127,0.772112611943229,0.586625542069185,-0.563554837158067,0.402556734305994,0.107151591841931,0.305232649824555,-0.594706262432823,-0.704141836472098,-1.06152696874912,0.85839712303886,0.411857377078673,0.174523082891857,-0.79069191303287
35162564,568,3516000,2564000,"FRANCE","E30","Spontaneously re-vegetated surfaces","Spontaneously re-vegetated surfaces","Grassland","Grassland",0,11,774,131,23.10000034,22.75999949,77.92,75.07,90.31,235.47,0.27773864,362.9118234,0.000765306,6.0244952,85.71428571,24,32,44,7.38,16.3,1,0.234003924172686,0.960775891716389,-0.650074661612336,0.0812637024110751,0.555662845744016,-1.00249761547344,0.160484833489716,0.107588970315637,-0.37421687248449,0.264753467695882,0.349458066402774,0.47921925664371,0.298674676328359,-0.200716431386399,0.647122809617248,-0.351379201389763,-0.75337414913804,0.637109951183359,-0.554965671069774,-0.510351651858456,1.10564460991228,-0.249459439250457,0.411287483927658
35162590,229,3516000,2590000,"FRANCE","B11","Common wheat","Cereals","Cropland","Cropland",1,54,856,127,101.1000015,17.48766628,225.18,114.18,138.43,259.05,1.911068864,724.429517,0.002638033,21.82959049,68.75,27,47,26,7.72,27.9,1,0.320325439668268,-0.0695243030935182,0.883618895962614,0.293311175889974,0.555662845744016,-0.87239112948486,2.18003499487487,1.75714605028595,0.385027133109716,1.13268075762853,0.703107788181522,1.43391467095969,-0.406785834705989,-0.160081451313855,0.527129205667178,0.168209061731977,1.06399504665208,0.923918509549935,1.85428928188018,-0.453890136346536,0.343562696340999,0.0415581499123148,-0.604672487697036
35182124,715,3518000,2124000,"SPAIN","B16","Maize","Cereals","Cropland","Cropland",1,224,423,154,16.00000024,24.53899945,50.92,82.94,107.56,171.47,0.347214299,310.6621031,0.001117659,12.68470862,66.66666667,21,37,42,7.84,17.6,1,0.203471822702195,1.30842159853142,-0.5848371676562,-0.130783771067824,0.555662845744016,-0.358016649995134,-0.209798029184461,-0.130819543494746,-0.121135537286421,-0.0422342390547951,-1.16433525486967,0.67133004443882,0.22029017510232,-0.888385324921771,1.33708603233015,-0.16511782277692,0.0124590511561884,1.02514505956167,-0.774269647383589,-0.663597495487076,0.249973689537291,-0.216845399085663,0.312109752031692
35223718,226,3522000,3718000,"UK","B55","Temporary grasslands","Fodder crops","Cropland","Cropland",1,74,654,91,24.00000036,12.27799973,97.31,121.8,329.19,725.47,0.831411831,662.0757261,0.001255765,11.93408788,76.66666667,16,23,62,6.99,20.9,1,0.339393166494335,-1.08757840695386,-0.130176729423784,-0.48419622686599,0.555662845744016,-0.81187648483901,0.42640278561017,1.47263400823943,-0.829763275841014,1.3243988985151,-0.168078111810028,1.61992282890108,1.00413518736271,1.60285153029501,-0.552813229883457,2.22798996516305,-0.0738520393856252,0.308123663645228,-0.527166575254478,0.662936838423168,0.699200922913853,-0.134055912513496,1.41895419184627
28722216,134,2872000,2216000,"PORTUGAL","E20","Grassland without tree/shrub cover","Grassland without tree/shrub cover","Grassland","Grassland",0,814,988,115,103.9000015,10.97199975,112.38,16.86,78.06,1199.57,2.540816327,407.0952381,0.006241331,38.50726552,66.66666667,22,69,8,4.59,67.2,1,0.25080877331475,-1.34279217668745,1.47495040548244,-0.0601012799081911,0.555662845744016,1.42716536705744,0.633075479702757,0.309192006144612,1.49858500798122,0.433719305353645,1.2723975842156,-0.941717078496488,-1.11224634574034,-0.74460001081892,0.167148393816966,-0.483651774607579,2.98169894534967,-1.71640733658943,1.94077535582808,1.79815331442831,0.249973689537291,1.02750567181722,-1.55888302897255
35282092,12,3528000,2092000,"SPAIN","B75","Other fruit trees and berries","Permanent crops: fruit trees","Cropland","Cropland",1,159,423,160,23.50000035,16.71799963,26.85,55.39,88.98,121.5,0.865671642,178.6567164,0.004845447,8.173712021,28.20512821,19,43,38,8.16,13.5,0,0.121442775073668,-0.219929762659244,-0.0980068407862272,-0.27214875338709,-0.96524937636976,-0.554689245094147,-0.53989834416844,-0.733142539243144,0.182562064951261,-0.867002532280916,-1.16433525486967,-0.0011797654411394,0.0635211726502429,-0.93839760808798,1.51707643825526,-0.36574022362484,-0.506243690644021,1.29508252625962,-0.542610517339767,-0.783248976832735,-1.47782336184191,-0.319705064220781,0.0973062369649612
35303690,227,3530000,3690000,"UK","B13","Barley","Cereals","Cropland","Cropland",1,221,808,83,39.60000059,12.20233306,45.69,63.52,91.41,508.78,1.290493997,254.918848,0.005062372,16.19660234,42.85714286,15,34,52,5.6,17.3,0,0.176302462910092,-1.10236491261206,0.300900434303368,-0.554878718025623,-0.96524937636976,-0.367093846692012,-0.281523191102459,-0.385168591241592,-0.272984338405262,-0.315410963052091,0.496093316896401,0.19727775740184,0.612212681232514,1.55909078252457,-0.792800437783598,-0.339501664202857,0.416278664294171,-0.864417207324009,-0.045315584726262,0.144079934424954,-0.819614961380677,-0.224371716046769,0.865497352904639
35342068,284,3534000,2068000,"SPAIN","B81","Olive groves","Other permanent crops","Cropland","Cropland",1,304,495,152,59.90000089,19.4483329,44,24.1,68.16,73.95,0.320575843,161.5022238,0.001984962,5.570291777,90.47619048,35,52,13,8.44,19.3,1,0.181964745192302,0.313622042192819,-0.609850620386469,0.858771105167039,0.555662845744016,-0.115958071411734,-0.304700155469842,-0.811416203914555,0.638108468307785,-0.258479046509411,-0.853813547941991,-0.764984917932753,-0.916285092675241,-0.975906820462636,1.27708923035512,-0.590549609289732,-0.805601313507299,1.53127780962033,0.581708460662362,-0.897105849716186,1.31956234045526,-0.174196269639395,-1.36240809753507
35342564,543,3534000,2564000,"FRANCE","B82","Vineyards","Other permanent crops","Cropland","Cropland",1,42,843,129,21.00000031,22.56966616,108.6,43.21,107.56,226.51,0.747174871,721.6967375,0.001035303,13.24360253,92.59259259,47,42,11,7.64,27.2,1,0.276909628833268,0.923581644090713,-0.209275053181796,1.70696099908264,0.555662845744016,-0.90869991627237,0.581235878928372,1.74467674144705,0.131945797911648,0.696152658904652,0.647041368875135,-0.298499891914385,-0.99466959390128,-0.200716431386399,0.587126007642213,-0.16511782277692,0.0767241857290464,0.856434142875446,-0.619830227457334,-0.531806069966463,1.41463688691402,0.0239967436697338,-1.52326602171154
35402092,741,3540000,2092000,"SPAIN","B81","Olive groves","Other permanent crops","Cropland","Cropland",1,246,447,154,21.80000032,25.43033276,63.2,39.81,73.66,90.53,0.461031071,479.0400972,0.000962406,4.413472706,39.47368421,29,56,14,8.32,16.2,0,0.154658788012926,1.48260271462472,-0.477963464227825,0.43467615820924,-0.96524937636976,-0.291450540884699,-0.0413878975682058,0.637466814810495,0.84057353646624,-0.533029200983073,-1.06082801922711,-0.381495657924979,-0.877092842062222,-0.93839760808798,1.33708603233015,-0.531161923355203,-0.938619641215081,1.4300512596086,-0.595119920306198,-0.857405598351147,-0.971609138239026,-0.251968211570825,-1.25312580764725
35423508,452,3542000,3508000,"UK","E20","Grassland without tree/shrub cover","Grassland without tree/shrub cover","Grassland","Grassland",0,347,1270,78,7.600000113,15.57499965,46.71,7.91,83.5,1097.2,1.444790855,550.659392,0.002623747,36.17973802,85.71428571,20,40,40,5.16,71.3,1,0.258532663381578,-0.443290664779032,0.445784851178431,-0.201466262227457,0.555662845744016,0.0141484145768434,-0.267534727401434,0.964256116942236,0.0307132638324202,0.511379839172503,2.48860760301569,-1.16019122725967,0.141905673876282,1.27464592201676,-0.942792442721186,-0.424911954337789,2.71406520425285,-1.23558122403369,-1.03372787315004,1.55303179861172,1.10564460991228,1.13036533695234,0.204707994498327
35442636,495,3544000,2636000,"FRANCE","B16","Maize","Cereals","Cropland","Cropland",1,79,713,122,48.40000072,22.34066617,47.37,64.84,128.97,439.04,0.223590533,477.2167276,0.00046853,14.02812242,73.33333333,34,45,21,7.5,36.7,1,0.229738355667564,0.878831298292961,-0.700919617298884,0.788088614007406,0.555662845744016,-0.796747823677547,-0.258483368536066,0.629147022207451,0.283794599030489,0.221864932996071,0.086377175811266,0.229499643029482,-0.602747087771086,-0.0881887942624296,0.37713720072959,0.0660622419245857,0.166933213603288,0.738336501195092,0.226497794553985,-0.0229101458041084,0.549458511488847,0.262330114104762,-0.912241003308103
35462962,487,3546000,2962000,"FRANCE","B11","Common wheat","Cereals","Cropland","Cropland",1,61,853,113,14.10000021,19.35499957,59.61,40.72,85.9,440.86,0.724746974,181.0988953,0.00400194,15.87646077,80.55555556,17,70,13,5.95,16.3,1,0.201469128403642,0.295383182042844,-0.230334800092384,-0.413513735706357,0.555662845744016,-0.851211003858812,-0.0906218041237723,-0.721999202232628,1.54920127502083,-0.0623705054899646,0.690169383726202,-0.359282085257437,-0.916285092675241,0.421311340493323,0.107151591841931,-0.398997327748176,0.379466774398259,-0.569173103123122,-0.832956627060585,-0.0185522171259195,0.873900402610208,-0.249459439250457,-1.28839186679846
35482708,494,3548000,2708000,"FRANCE","B31","Sunflower","Non-permanent industrial crops","Cropland","Cropland",1,69,626,120,48.90000073,22.3919995,55.94,153.72,129.52,343.38,0.205916031,318.8108142,0.000645888,12.25720027,41.17647059,24,38,38,7.57,12.5,0,0.211636327467156,0.888862671082323,-0.717515936556578,0.0812637024110751,-0.96524937636976,-0.827005146000472,-0.140952845087262,-0.0936380601936543,-0.0705192702468073,0.039856494102658,-0.288836553393016,2.39910660862407,0.0635211726502429,0.0243388428615402,0.317140398754554,0.0720010105180388,-0.0366985459336966,0.797385322035269,0.241941736639274,-0.251964792702762,-0.895115336787157,-0.344792787424468,0.07674617287146
35522294,221,3552000,2294000,"FRANCE","B16","Maize","Cereals","Cropland","Cropland",1,291,801,132,113.5000017,17.00966629,38.29,34.05,80.16,285.37,0.953856869,60.22787161,0.015837466,18.72346448,33.33333333,19,52,29,5.36,9.6,0,0.113213658035862,-0.162933323957762,-0.0152011028308237,-0.27214875338709,-0.96524937636976,-0.155292590431537,-0.383008123835381,-1.27351758271805,0.638108468307785,-0.949742915233612,0.465903706500654,-0.522100249754691,-0.289209082866931,-0.622695070601286,0.677121210604766,-0.460976476341667,0.70683315517091,-1.06687030734747,2.23729904411274,-0.390867783154266,-1.2474504220174,-0.417547184715161,-0.404505729619336
28801616,535,2880000,1616000,"SPAIN","B12","Durum wheat","Cereals","Cropland","Cropland",1,65,702,184,0,22.33533283,33.64,26.6,49.46,97.3,0.247067064,469.0592424,0.000526729,5.290215589,31.57894737,45,34,20,8.12,12.4,0,0.124424438307848,0.877789076372965,-0.678875205323985,1.56559601676337,-0.96524937636976,-0.839108074929642,-0.446779061295934,0.591925503856813,-0.272984338405262,-0.837023136350754,0.0389363594750925,-0.703958619395551,-0.641939338384106,-1.68233032018534,2.23703806195568,-0.792467741467133,-0.837806233958969,1.26134034292238,-1.26847579164181,-0.841195061454807,-1.32626221712595,-0.347301559744837,-0.984376701690254
35642110,46,3564000,2110000,"SPAIN","B72","Pear fruit","Permanent crops: fruit trees","Cropland","Cropland",1,233,484,153,57.40000086,17.7889996,58.64,107.44,129.73,172.78,1.031444172,295.1493127,0.003494652,12.09864283,69.6969697,21,39,40,7.43,27.2,1,0.234052719385766,-0.0106388408260988,0.0576532073461461,-0.130783771067824,0.555662845744016,-0.330785059904502,-0.103924558819844,-0.201602339710327,-0.0199030032071935,0.265244083468869,-0.901254364278165,1.26938777010339,0.141905673876282,-0.910265698806987,1.30708763134264,0.0742685403446297,-0.0549304769617658,0.679287680354914,0.504488750853674,-0.660460744625303,0.386103154183242,0.0239967436697338,0.200595981679627
35702100,276,3570000,2100000,"SPAIN","B13","Barley","Cereals","Cropland","Cropland",1,326,519,147,8.800000131,21.10233286,87.07,68.16,117.08,135.12,0,520.4584899,0,2.886529529,44.82758621,27,52,21,8.21,9.6,0,0.185526162695393,0.636840703291741,-0.910870645546585,0.293311175889974,-0.96524937636976,-0.0493919623012992,0.285969581395964,0.826453423567936,0.638108468307785,-0.222670460156051,-0.750306312299431,0.310542567486885,-0.602747087771086,-0.925894537296427,1.12709722541753,-0.0623231373047884,-1.11419716496196,1.33726025543118,-0.996662412330677,-0.750636345735519,-0.731097279916102,-0.417547184715161,-0.883456913577201
